ProjectID,TaskID,Date,PctPlanned,PctComplete,AC,EV,PV
P003,P003-T006,2026-01-09,1.0,1.0,38215.35,41416.15,41416.15
P003,P003-T007,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-12-05,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-12-12,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-12-19,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2025-12-26,0.0,0.0,0.0,0.0,0.0
P003,P003-T007,2026-01-02,0.3,0.4083,24632.01,25451.41,18700.24
P003,P003-T007,2026-01-09,1.0,1.0,62060.62,62334.15,62334.15
P003,P003-T008,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-12-05,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-12-12,0.0,0.0,0.0,0.0,0.0
P003,P003-T008,2025-12-19,0.0526,0.0285,1066.97,974.21,1796.87
P003,P003-T008,2025-12-26,0.4211,0.4669,17318.87,15939.69,14374.93
P003,P003-T008,2026-01-02,0.7895,0.8535,31354.64,29140.54,26952.99
P003,P003-T008,2026-01-09,1.0,1.0,36013.75,34140.45,34140.45
P003,P003-T009,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T009,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T009,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T009,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T009,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T009,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T009,2025-12-05,0.5,0.3704,6247.16,5606.73,7569.0
P003,P003-T009,2025-12-12,1.0,0.6599,11537.38,9989.8,15138.01
P003,P003-T009,2025-12-19,1.0,0.6624,11016.9,10027.99,15138.01
P003,P003-T009,2025-12-26,1.0,0.6885,12549.98,10422.59,15138.01
P003,P003-T009,2026-01-02,1.0,0.6578,11719.76,9957.86,15138.01
P003,P003-T009,2026-01-09,1.0,0.6935,12369.29,10498.85,15138.01
P003,P003-T010,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T010,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T010,2025-11-07,0.6,0.5242,6904.0,6775.54,7754.9
P003,P003-T010,2025-11-14,1.0,0.9632,12876.29,12449.28,12924.83
P003,P003-T010,2025-11-21,1.0,0.9106,12043.38,11769.38,12924.83
P003,P003-T010,2025-11-28,1.0,0.9402,12629.65,12152.54,12924.83
P003,P003-T010,2025-12-05,1.0,0.9539,12587.5,12328.77,12924.83
P003,P003-T010,2025-12-12,1.0,0.9582,13163.67,12385.05,12924.83
P003,P003-T010,2025-12-19,1.0,0.8909,12009.24,11514.53,12924.83
P003,P003-T010,2025-12-26,1.0,0.9658,13686.91,12482.92,12924.83
P003,P003-T010,2026-01-02,1.0,0.926,12566.49,11968.75,12924.83
P003,P003-T010,2026-01-09,1.0,0.9713,13321.18,12553.93,12924.83
P003,P003-T011,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-12-05,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-12-12,0.0,0.0,0.0,0.0,0.0
P003,P003-T011,2025-12-19,0.6,0.4732,2875.33,2758.05,3497.33
P003,P003-T011,2025-12-26,1.0,0.7884,4636.96,4595.3,5828.88
P003,P003-T011,2026-01-02,1.0,0.8154,4525.71,4752.6,5828.88
P003,P003-T011,2026-01-09,1.0,0.8185,4621.84,4770.83,5828.88
P003,P003-T012,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T012,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T012,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T012,2025-11-14,0.2,0.2023,11094.04,11507.46,11374.62
P003,P003-T012,2025-11-21,0.9,1.0,55376.62,56873.1,51185.79
P003,P003-T012,2025-11-28,1.0,1.0,57628.45,56873.1,56873.1
P003,P003-T012,2025-12-05,1.0,1.0,55773.39,56873.1,56873.1
P003,P003-T012,2025-12-12,1.0,1.0,55267.0,56873.1,56873.1
P003,P003-T012,2025-12-19,1.0,1.0,56440.45,56873.1,56873.1
P003,P003-T012,2025-12-26,1.0,1.0,57148.83,56873.1,56873.1
P003,P003-T012,2026-01-02,1.0,1.0,56143.92,56873.1,56873.1
P003,P003-T012,2026-01-09,1.0,1.0,55934.42,56873.1,56873.1
P003,P003-T013,2025-10-24,0.0,0.0144,713.18,567.79,0.0
P003,P003-T013,2025-10-31,0.5833,0.4678,22578.5,18445.83,23000.79
P003,P003-T013,2025-11-07,1.0,0.9049,45949.29,35681.11,39429.92
P003,P003-T013,2025-11-14,1.0,0.836,40625.49,32964.88,39429.92
P003,P003-T013,2025-11-21,1.0,0.8564,43542.65,33769.16,39429.92
P003,P003-T013,2025-11-28,1.0,0.8353,40097.51,32935.76,39429.92
P003,P003-T013,2025-12-05,1.0,0.9133,44182.6,36012.1,39429.92
P003,P003-T013,2025-12-12,1.0,0.8986,43738.51,35431.81,39429.92
P003,P003-T013,2025-12-19,1.0,0.8433,41066.39,33250.13,39429.92
P003,P003-T013,2025-12-26,1.0,0.9056,46871.89,35705.93,39429.92
P003,P003-T013,2026-01-02,1.0,0.9163,45330.6,36131.59,39429.92
P003,P003-T013,2026-01-09,1.0,0.9001,43663.81,35492.29,39429.92
P003,P003-T014,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T014,2025-10-31,0.0714,0.1296,2705.73,1965.63,1083.33
P003,P003-T014,2025-11-07,0.5714,0.7069,13959.18,10720.78,8666.61
P003,P003-T014,2025-11-14,1.0,1.0,20417.4,15166.57,15166.57
P003,P003-T014,2025-11-21,1.0,1.0,20485.9,15166.57,15166.57
P003,P003-T014,2025-11-28,1.0,1.0,20340.01,15166.57,15166.57
P003,P003-T014,2025-12-05,1.0,1.0,19818.8,15166.57,15166.57
P003,P003-T014,2025-12-12,1.0,1.0,20768.09,15166.57,15166.57
P003,P003-T014,2025-12-19,1.0,1.0,20980.27,15166.57,15166.57
P003,P003-T014,2025-12-26,1.0,1.0,21033.05,15166.57,15166.57
P003,P003-T014,2026-01-02,1.0,1.0,20083.36,15166.57,15166.57
P003,P003-T014,2026-01-09,1.0,1.0,19766.62,15166.57,15166.57
P003,P003-T015,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T015,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T015,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T015,2025-11-14,0.0,0.0401,1171.56,969.47,0.0
P003,P003-T015,2025-11-21,0.4667,0.4694,13906.05,11360.85,11294.28
P003,P003-T015,2025-11-28,0.9333,0.9052,26795.09,21906.8,22588.55
P003,P003-T015,2025-12-05,1.0,0.9664,26535.01,23390.04,24202.02
P003,P003-T015,2025-12-12,1.0,0.9572,27462.07,23165.34,24202.02
P003,P003-T015,2025-12-19,1.0,0.9887,27256.65,23927.59,24202.02
P003,P003-T015,2025-12-26,1.0,0.9306,26076.72,22523.43,24202.02
P003,P003-T015,2026-01-02,1.0,0.9433,27699.38,22829.54,24202.02
P003,P003-T015,2026-01-09,1.0,0.9417,27385.3,22791.38,24202.02
P003,P003-T016,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-12-05,0.0,0.0,0.0,0.0,0.0
P003,P003-T016,2025-12-12,1.0,0.81,21808.64,16535.72,20415.6
P003,P003-T016,2025-12-19,1.0,0.7747,22369.06,15815.8,20415.6
P003,P003-T016,2025-12-26,1.0,0.7663,21836.47,15645.36,20415.6
P003,P003-T016,2026-01-02,1.0,0.7826,21827.63,15977.22,20415.6
P003,P003-T016,2026-01-09,1.0,0.7869,21873.9,16065.71,20415.6
P003,P003-T017,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-12-05,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-12-12,0.0,0.0,0.0,0.0,0.0
P003,P003-T017,2025-12-19,0.5,0.4546,11060.26,11942.14,13134.04
P003,P003-T017,2025-12-26,1.0,0.9592,23467.81,25197.45,26268.07
P003,P003-T017,2026-01-02,1.0,0.9485,23901.09,24914.03,26268.07
P003,P003-T017,2026-01-09,1.0,1.0,25477.16,26268.07,26268.07
P003,P003-T018,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T018,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T018,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T018,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T018,2025-11-21,0.5,0.6517,4348.78,4354.33,3341.0
P003,P003-T018,2025-11-28,1.0,1.0,6931.61,6682.01,6682.01
P003,P003-T018,2025-12-05,1.0,1.0,6848.05,6682.01,6682.01
P003,P003-T018,2025-12-12,1.0,1.0,6777.87,6682.01,6682.01
P003,P003-T018,2025-12-19,1.0,1.0,6442.92,6682.01,6682.01
P003,P003-T018,2025-12-26,1.0,1.0,6473.31,6682.01,6682.01
P003,P003-T018,2026-01-02,1.0,1.0,6680.99,6682.01,6682.01
P003,P003-T018,2026-01-09,1.0,1.0,6745.41,6682.01,6682.01
P003,P003-T019,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T019,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T019,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T019,2025-11-14,0.2,0.2668,5892.69,7210.12,5405.17
P003,P003-T019,2025-11-21,1.0,1.0,22023.24,27025.87,27025.87
P003,P003-T019,2025-11-28,1.0,1.0,23660.85,27025.87,27025.87
P003,P003-T019,2025-12-05,1.0,1.0,23120.57,27025.87,27025.87
P003,P003-T019,2025-12-12,1.0,1.0,21931.19,27025.87,27025.87
P003,P003-T019,2025-12-19,1.0,1.0,23596.12,27025.87,27025.87
P003,P003-T019,2025-12-26,1.0,1.0,23102.09,27025.87,27025.87
P003,P003-T019,2026-01-02,1.0,1.0,23616.3,27025.87,27025.87
P003,P003-T019,2026-01-09,1.0,1.0,23661.32,27025.87,27025.87
P003,P003-T020,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T020,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T020,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T020,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T020,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T020,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T020,2025-12-05,0.5714,0.4809,5767.43,6516.42,7743.18
P003,P003-T020,2025-12-12,1.0,0.8956,10234.85,12135.8,13550.56
P003,P003-T020,2025-12-19,1.0,0.8803,10661.95,11928.4,13550.56
P003,P003-T020,2025-12-26,1.0,0.9066,11011.07,12284.68,13550.56
P003,P003-T020,2026-01-02,1.0,0.8791,10250.03,11912.69,13550.56
P003,P003-T020,2026-01-09,1.0,0.9265,11326.11,12555.17,13550.56
P003,P003-T021,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T021,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T021,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T021,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T021,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T021,2025-11-28,0.1765,0.1444,1680.38,1292.41,1579.34
P003,P003-T021,2025-12-05,0.5882,0.592,6891.98,5298.38,5264.47
P003,P003-T021,2025-12-12,1.0,1.0,11713.61,8949.6,8949.6
P003,P003-T021,2025-12-19,1.0,1.0,11779.67,8949.6,8949.6
P003,P003-T021,2025-12-26,1.0,1.0,11520.75,8949.6,8949.6
P003,P003-T021,2026-01-02,1.0,1.0,11198.36,8949.6,8949.6
P003,P003-T021,2026-01-09,1.0,1.0,11640.24,8949.6,8949.6
P003,P003-T022,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T022,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T022,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T022,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T022,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T022,2025-11-28,0.4615,0.3404,7098.6,7791.12,10563.61
P003,P003-T022,2025-12-05,1.0,0.6839,14703.4,15654.1,22887.83
P003,P003-T022,2025-12-12,1.0,0.7225,16195.73,16536.45,22887.83
P003,P003-T022,2025-12-19,1.0,0.6961,14935.09,15932.86,22887.83
P003,P003-T022,2025-12-26,1.0,0.7283,15253.27,16668.09,22887.83
P003,P003-T022,2026-01-02,1.0,0.6482,14068.7,14835.07,22887.83
P003,P003-T022,2026-01-09,1.0,0.6497,14906.33,14869.33,22887.83
P003,P003-T023,2025-10-24,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-10-31,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-11-07,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-11-14,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-11-21,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-11-28,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-12-05,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-12-12,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-12-19,0.0,0.0,0.0,0.0,0.0
P003,P003-T023,2025-12-26,0.3333,0.33,46651.77,43555.04,43999.54
P003,P003-T023,2026-01-02,1.0,0.8729,119499.22,115221.91,131998.61
P003,P003-T023,2026-01-09,1.0,0.8429,119697.18,111257.1,131998.61
